id,number,title,body_clean,code_blocks,labels_raw,component,type,priority,state,created_at,closed_at,resolution_hours,author,num_comments,num_assignees,repo,res_bucket,tfidf_top1,tfidf_top1_conf,tfidf_top2,tfidf_top2_conf,tfidf_top3,tfidf_top3_conf,bge_similar_1,bge_similar_1_score,bge_similar_2,bge_similar_2_score,bge_similar_3,bge_similar_3_score,stratum,label_status,body_excerpt,label_decision,label_rejection_code,corrected_component,labeler_notes
100927896,12703,"kubectl get pods --namespace=kube-system works, but the UI does not show anything","Symptoms:
- kubectl get pods --namespace=kube-system works, but the UI does not show anything.
- kubectl get rc --namespace=kube-system works, but the UI shows nothing
- kubectl get services --namespace=kube-system shows kube-dns and kube-ui as services, but in the UI, only 'kubernetes' is displayed as a service
- kubectl get events --namespace=kube-system shows a lot of events (as follows), but in the UI, nothing is displayed

[CODE_BLOCK]

Further, sudo tail -f /var/log/upstart/kube-apiserver.log shows that the following log messages keep coming up.

[CODE_BLOCK]","```
...
Fri, 14 Aug 2015 12:45:54 +0900   Fri, 14 Aug 2015 12:45:54 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   killing     {kubelet 192.168.0.12}   Killing with docker id cc8e1a6d9dc3
Fri, 14 Aug 2015 12:45:55 +0900   Fri, 14 Aug 2015 12:45:55 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   started     {kubelet 192.168.0.12}   Started with docker id ec2f607bb402
Fri, 14 Aug 2015 12:45:55 +0900   Fri, 14 Aug 2015 12:45:55 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   created     {kubelet 192.168.0.12}   Created with docker id ec2f607bb402
Fri, 14 Aug 2015 12:46:24 +0900   Fri, 14 Aug 2015 12:46:24 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   unhealthy   {kubelet 192.168.0.12}   Liveness probe failed: Healthz probe error: Result of last exec: nslookup: can't resolve 'kubernetes.default.svc.cluster.local'
, at 2015-08-14 03:46:23.126783729 +0000 UTC, error exit status 1

Fri, 14 Aug 2015 12:46:24 +0900   Fri, 14 Aug 2015 12:46:24 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   killing     {kubelet 192.168.0.12}   Killing with docker id ec2f607bb402
Fri, 14 Aug 2015 12:46:25 +0900   Fri, 14 Aug 2015 12:46:25 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   created     {kubelet 192.168.0.12}   Created with docker id 60d9c7b6f922
Fri, 14 Aug 2015 12:46:25 +0900   Fri, 14 Aug 2015 12:46:25 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   started     {kubelet 192.168.0.12}   Started with docker id 60d9c7b6f922
Fri, 14 Aug 2015 12:47:04 +0900   Fri, 14 Aug 2015 12:47:04 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   created     {kubelet 192.168.0.12}   Created with docker id 42f042302848
Fri, 14 Aug 2015 12:47:04 +0900   Fri, 14 Aug 2015 12:47:04 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   killing     {kubelet 192.168.0.12}   Killing with docker id 60d9c7b6f922
Fri, 14 Aug 2015 12:47:04 +0900   Fri, 14 Aug 2015 12:47:04 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   unhealthy   {kubelet 192.168.0.12}   Liveness probe failed: Healthz probe error: Result of last exec: nslookup: can't resolve 'kubernetes.default.svc.cluster.local'
, at 2015-08-14 03:47:03.128313904 +0000 UTC, error exit status 1

Fri, 14 Aug 2015 12:47:05 +0900   Fri, 14 Aug 2015 12:47:05 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   started     {kubelet 192.168.0.12}   Started with docker id 42f042302848
Fri, 14 Aug 2015 12:47:34 +0900   Fri, 14 Aug 2015 12:47:34 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   unhealthy   {kubelet 192.168.0.12}   Liveness probe failed: Healthz probe error: Result of last exec: nslookup: can't resolve 'kubernetes.default.svc.cluster.local'
, at 2015-08-14 03:47:33.127317546 +0000 UTC, error exit status 1

Fri, 14 Aug 2015 12:47:34 +0900   Fri, 14 Aug 2015 12:47:34 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   killing   {kubelet 192.168.0.12}   Killing with docker id 42f042302848
Fri, 14 Aug 2015 12:47:35 +0900   Fri, 14 Aug 2015 12:47:35 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   started   {kubelet 192.168.0.12}   Started with docker id 229c58ff1224
Fri, 14 Aug 2015 12:47:35 +0900   Fri, 14 Aug 2015 12:47:35 +0900   1         kube-dns-v8-nvo05   Pod       spec.containers{skydns}   created   {kubelet 192.168.0.12}   Created with docker id 229c58ff1224
...
```

```
ubuntu@kuber-master:~/kubernetes/cluster/ubuntu$ sudo tail -f /var/log/upstart/kube-apiserver.log 
I0814 12:50:10.383923   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32880: remote error: bad certificate
I0814 12:50:10.819954   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32888: remote error: bad certificate
I0814 12:50:11.388652   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32896: remote error: bad certificate
I0814 12:50:11.824765   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32904: remote error: bad certificate
I0814 12:50:12.395748   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32912: remote error: bad certificate
I0814 12:50:12.827633   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32920: remote error: bad certificate
I0814 12:50:13.400050   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32928: remote error: bad certificate
I0814 12:50:13.836174   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32936: remote error: bad certificate
I0814 12:50:14.409465   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32944: remote error: bad certificate
I0814 12:50:14.839225   17576 logs.go:41] http: TLS handshake error from 192.168.0.12:32952: remote error: bad certificate
I0814 12:50:15.417575   17576 logs.go:41] http: TLS handshake error from 1",['kind/support' 'area/ui'],ui,support,,closed,2015-08-14 03:51:22+00:00,2015-08-23 02:10:16+00:00,214.315,bjlee72,8,0,kubernetes/kubernetes,weeks,ui,0.5211,kubectl,0.0373,introspection,0.0346,14389,0.86,9435,0.78,10885,0.7798,k8s-weeks-ui,pending,"Symptoms:
- kubectl get pods --namespace=kube-system works, but the UI does not show anything.
- kubectl get rc --namespace=kube-system works, but the UI shows nothing
- kubectl get services --namespace=kube-system shows kube-dns and kube-ui as services, but in the UI, only 'kubernetes' is displayed",accept,,,
99119553,12248,Deprecated -t so that we can make it --tty,"In the docker cli [INLINE_CODE] is used for shorthand for [INLINE_CODE], right now [INLINE_CODE] in kubectl is shorthand for [INLINE_CODE]

We should deprecated the shorthand (and possibly the entire [INLINE_CODE] flag) and repurpose [INLINE_CODE] for [INLINE_CODE]",,['priority/important-soon' 'area/usability' 'area/kubectl'],usability,,important-soon,closed,2015-08-05 05:01:27+00:00,2015-08-24 17:37:55+00:00,468.60777777777776,brendandburns,11,1,kubernetes/kubernetes,weeks,kubectl,0.1009,provider/gcp,0.0619,usability,0.0563,9113,0.8409,8448,0.839,9577,0.8204,k8s-weeks-usability,pending,"In the docker cli [INLINE_CODE] is used for shorthand for [INLINE_CODE], right now [INLINE_CODE] in kubectl is shorthand for [INLINE_CODE]

We should deprecated the shorthand (and possibly the entire [INLINE_CODE] flag) and repurpose [INLINE_CODE] for [INLINE_CODE]",accept,,,
108982982,14785,mark-stable-release.sh logic should be consolidated with kube::release::gcs::publish_latest_official,"(cc @zmerlynn @brendandburns)

Despite doing very, very similar things, [INLINE_CODE] doesn't rely on [INLINE_CODE]. It should, or the logic should otherwise be consolidated.

I'm going to maybe work on this to make #14771 easier.",,['priority/backlog' 'area/build-release'],build-release,,backlog,closed,2015-09-29 23:53:35+00:00,2015-10-07 16:07:32+00:00,184.2325,ikehz,0,1,kubernetes/kubernetes,weeks,build-release,0.1063,provider/gcp,0.0699,ui,0.0386,14835,0.9236,8448,0.8365,11676,0.834,k8s-weeks-build-release,pending,"(cc @zmerlynn @brendandburns)

Despite doing very, very similar things, [INLINE_CODE] doesn't rely on [INLINE_CODE]. It should, or the logic should otherwise be consolidated.

I'm going to maybe work on this to make #14771 easier.",accept,,,
104364881,13470,No documentation on how to use kubelet API,"Hi,

I would like to use the kubelet API from [INLINE_CODE]. However, I could not find any documentation around it. Could someone pls. point me to the right place? Thanks :)",,['area/kubelet' 'kind/documentation' 'sig/node'],kubelet,documentation,,closed,2015-09-01 22:09:11+00:00,2015-09-15 07:27:07+00:00,321.2988888888889,apeeyush,8,0,kubernetes/kubernetes,weeks,kubelet,0.0928,api,0.0534,security,0.0492,12386,0.8159,482,0.8105,12694,0.8085,k8s-weeks-kubelet,pending,"Hi,

I would like to use the kubelet API from [INLINE_CODE]. However, I could not find any documentation around it. Could someone pls. point me to the right place? Thanks :)",accept,,,
101387526,12784,kube2sky not able to connect to the kubernetes api-server,"Kubernetes version: 1.0.3
Set up: Using the local set up with coreos cluster (not using GCE).
Note: I am not using any secrets explicitly and the same was working for the earlier version of kubernetes (have tried with kubernetes version 0.16 earlier)

The cluster set up is working fine locally with 1 master and 1 node. Able to list the nodes using ""kubectl get no"" command.

However dns pod is not working fine and while inspecting, kube2sky logs the following:

I0817 06:36:26.364315 1 kube2sky.go:383] [Attempt: 1] Attempting access to etcd after 5 second sleep
I0817 06:36:31.409058 1 kube2sky.go:389] Etcd server found: http://127.0.0.1:4001
I0817 06:36:32.424772 1 kube2sky.go:455] Using http://localhost:8080 for kubernetes master
I0817 06:36:32.426385 1 kube2sky.go:456] Using kubernetes API
E0817 06:36:32.432580 1 reflector.go:136] Failed to list *api.Service: Get http://localhost:8080/api/v1/services: dial tcp 127.0.0.1:8080: connection refused
E0817 06:36:32.434000 1 reflector.go:136] Failed to list *api.Endpoints: Get http://localhost:8080/api/v1/endpoints: dial tcp 127.0.0.1:8080: connection refused
E0817 06:36:33.436988 1 reflector.go:136] Failed to list *api.Endpoints: Get http://localhost:8080/api/v1/endpoints: dial tcp 127.0.0.1:8080: connection refused
E0817 06:36:33.437375 1 reflector.go:136] Failed to list *api.Service: Get http://localhost:8080/api/v1/services: dial tcp 127.0.0.1:8080: connection refused
E0817 06:36:34.480639 1 reflector.go:136] Failed to list *api.Service: Get http://localhost:8080/api/v1/services: dial tcp 127.0.0.1:8080: connection refused
E0817 06:36:34.481006 1 reflector.go:136] Failed to list *api.Endpoints: Get http://localhost:8080/api/v1/endpoints: dial tcp 127.0.0.1:8080: connection refused

But when I curl http://localhost:8080/api/v1/endpoints (or 127.0.0.1), I get the output with details of the endpoints.

Note: This is a fresh set up so not sure what more needs to be done to make this work. The exact set up works with kubernetes version 0.16 in a separate cluster.

Here is the yaml file submitted via kubectl for the dns set up:

apiVersion: v1
kind: ReplicationController
metadata:
 name: kube-dns
 namespace: default
 labels:
 k8s-app: kube-dns
 kubernetes.io/cluster-service: ""true""
spec:
 replicas: 1
 selector:
 k8s-app: kube-dns
 template:
 metadata:
 labels:
 k8s-app: kube-dns
 kubernetes.io/cluster-service: ""true""
 spec:
 containers:
 - name: etcd
 image: gcr.io/google_containers/etcd:2.0.9
 command:
 - /usr/local/bin/etcd
 - -listen-client-urls
 - http://127.0.0.1:2379,http://127.0.0.1:4001
 - -advertise-client-urls
 - http://127.0.0.1:2379,http://127.0.0.1:4001
 - -initial-cluster-token
 - skydns-etcd
 - name: kube2sky
 image: gcr.io/google_containers/kube2sky:1.11
 args:
 # command = ""/kube2sky""
 - -domain=kubernetes.local
 volumeMounts:
 - mountPath: /etc/dns_token
 name: dns-token
 readOnly: true
 - name: skydns
 image: gcr.io/google_containers/skydns:2015-03-11-001
 args:
 # command = ""/skydns""
 - -machines=http://localhost:4001
 - -addr=0.0.0.0:53
 - -domain=kubernetes.local
 ports:
 - containerPort: 53
 name: dns
 protocol: UDP
 - containerPort: 53
 name: dns-tcp
 protocol: TCP
 dnsPolicy: Default # Don't use cluster DNS.

The only difference here compared to the working version earlier is the image version of kube2sky in the yaml, which was gcr.io/google_containers/google_containers-kube2sky:1.7

Any suggestion on how to make this work ?",,['kind/support' 'area/os/coreos'],os/coreos,support,,closed,2015-08-17 10:12:07+00:00,2015-09-02 04:00:36+00:00,377.80805555555554,biswars,3,0,kubernetes/kubernetes,weeks,provider/gcp,0.0655,apiserver,0.0474,api,0.0459,10530,0.8171,8314,0.7998,14842,0.7854,k8s-weeks-os-coreos,pending,"Kubernetes version: 1.0.3
Set up: Using the local set up with coreos cluster (not using GCE).
Note: I am not using any secrets explicitly and the same was working for the earlier version of kubernetes (have tried with kubernetes version 0.16 earlier)

The cluster set up is working fine locally with ",accept,,,
104462989,13508,AWS /mnt/ephemeral/kubernetes runs out of space,"After a couple of days the mount point fills up and the node fails so I have to kill the EC2 instance. This happens regularly and in different kubernetes clusters

Minion instance size m3.large
AWS region eu-west-1
Kubernetes version 1.0.3

[CODE_BLOCK]

[CODE_BLOCK]","```
Filesystem                            Size  Used Avail Use% Mounted on
udev                                  3.7G     0  3.7G   0% /dev
tmpfs                                 748M   75M  674M  10% /run
/dev/xvda1                            7.8G  2.0G  5.4G  27% /
tmpfs                                 3.7G  1.1M  3.7G   1% /dev/shm
tmpfs                                 5.0M     0  5.0M   0% /run/lock
tmpfs                                 3.7G     0  3.7G   0% /sys/fs/cgroup
/dev/mapper/vg--ephemeral-docker       30G  3.2G   25G  12% /mnt/ephemeral/docker
/dev/mapper/vg--ephemeral-kubernetes  1.4G  1.4G     0 100% /mnt/ephemeral/kubernetes
tmpfs                                 748M     0  748M   0% /run/user/1000
```

```
/mnt/ephemeral/kubernetes$ sudo du
4   ./kubelet/pods/c78ec9b6b03a20a64a85081486893ed5/containers/fluentd-elasticsearch
8   ./kubelet/pods/c78ec9b6b03a20a64a85081486893ed5/containers
4   ./kubelet/pods/c78ec9b6b03a20a64a85081486893ed5/plugins
4   ./kubelet/pods/c78ec9b6b03a20a64a85081486893ed5/volumes
20  ./kubelet/pods/c78ec9b6b03a20a64a85081486893ed5
36  ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/containers/heapster
40  ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/containers
4   ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/plugins/kubernetes.io~secret/default-token-2mpaq
8   ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/plugins/kubernetes.io~secret
12  ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/plugins
8   ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~secret/default-token-2mpaq
12  ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~secret
16  ./kubelet/pods/98fa50b7-507b-11e5-82e3-0681648242af/volumes
4   ./kubelet/pods/e8fac0e0-507d-11e5-82e3-0681648242af/plugins/kubernetes.io~secret/default-token-5ze85
8   ./kubelet/pods/e8fac0e0-507d-11e5-82e3-0681648242af/plugins/kubernetes.io~secret
12  ./kubelet/pods/e8fac0e0-507d-11e5-82e3-0681648242af/plugins
8   ./kubelet/pods/e8fac0e0-507d-11e5-82e3-0681648242af/volumes/kubernetes.io~secret/default-token-5ze85
12  ./kubelet/pods/e8fac0e0-507d-11e5-82e3-0681648242af/volumes/kubernetes.io~secret
16  ./kubelet/pods/e8fac0e0-507d-11e5-82e3-0681648242af/volumes
40  ./kubelet/pods/e8fac0e0-507d-11e5-82e3-0681648242af
4   ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/containers/influxdb
4   ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/containers/grafana
12  ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/containers
4   ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/plugins/kubernetes.io~secret/default-token-2mpaq
8   ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/plugins/kubernetes.io~secret
12  ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/plugins
8   ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~secret/default-token-2mpaq
12  ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~secret
12  ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage/raft/snapshot
28  ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage/raft
4   ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage/wal
3340    ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage/db/shard_db_v2/00001
1428620 ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage/db/shard_db_v2/00002
1431964 ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage/db/shard_db_v2
1431968 ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage/db
1432004 ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir/influxdb-persistent-storage
1432008 ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes/kubernetes.io~empty-dir
1432024 ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af/volumes
1432052 ./kubelet/pods/992fb63a-507b-11e5-82e3-0681648242af
1432268 ./kubelet/pods
4   ./kubelet/plugins
1432280 ./kubelet
16  ./lost+found
1432300 .

```",['area/reliability' 'sig/node'],reliability,,,closed,2015-09-02 11:48:25+00:00,2015-09-21 14:56:41+00:00,459.1377777777778,james-thimont-bcgdv,10,1,kubernetes/kubernetes,weeks,provider/gcp,0.0765,cloudprovider,0.0659,os/coreos,0.0465,13174,0.796,12995,0.7526,463,0.7483,k8s-weeks-reliability,pending,"After a couple of days the mount point fills up and the node fails so I have to kill the EC2 instance. This happens regularly and in different kubernetes clusters

Minion instance size m3.large
AWS region eu-west-1
Kubernetes version 1.0.3

[CODE_BLOCK]

[CODE_BLOCK]",accept,,,
106869588,14078,flaky e2e: Kubectl client Kubectl expose should create services for rc,"Seems to be failing on ~10% of PRs:
http://kubekins.dls.corp.google.com:8081/job/kubernetes-pull-build-test-e2e-gce/8733/testReport/junit/%28root%29/Kubernetes%20e2e%20suite/Kubectl_client_Kubectl_expose_should_create_services_for_rc/history/?start=75

Appears to wait < 1 second for the command to succeed, e.g.
06:05:15 STEP: exposing RC
06:05:15 Sep 16 06:03:59.693: INFO: Running '/jenkins-master-data/jobs/kubernetes-pull-build-test-e2e-gce/workspace/kubernetes/platforms/linux/amd64/kubectl --server=https://104.197.153.46 --kubeconfig=/var/lib/jenkins/jobs/kubernetes-pull-build-test-e2e-gce/workspace/.kube/config expose rc redis-master --name=rm2 --port=1234 --target-port=6379 --namespace=e2e-tests-kubectl-pwnje'
06:05:15 Sep 16 06:03:59.923: INFO: service ""rm2"" exposed
06:05:15 
06:05:15 Sep 16 06:04:04.928: INFO: Service rm2 in namespace e2e-tests-kubectl-pwnje found.
06:05:15 Sep 16 06:04:04.930: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:09.983: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:14.997: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:20.000: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:25.004: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:30.007: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:35.017: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:40.394: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:45.397: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:50.400: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:04:55.413: INFO: No endpoint found, retrying
06:05:15 Sep 16 06:05:00.450: INFO: No endpoint found, retrying
06:05:15 [AfterEach] Kubectl client
06:05:15 /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/test/e2e/kubectl.go:85
06:05:15 STEP: Destroying namespace for this suite e2e-tests-kubectl-pwnje
06:05:15 
06:05:15 
06:05:15 • Failure [102.315 seconds]
06:05:15 Kubectl client
06:05:15 /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/test/e2e/kubectl.go:663
06:05:15 Kubectl expose
06:05:15 /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/test/e2e/kubectl.go:424",,['priority/backlog' 'area/kubectl' 'kind/flake'],kubectl,flake,backlog,closed,2015-09-16 21:39:52+00:00,2015-10-08 19:24:27+00:00,525.7430555555555,alex-mohr,5,1,kubernetes/kubernetes,weeks,test,0.114,test-infra,0.106,provider/gcp,0.0498,14086,0.7953,13039,0.7845,5821,0.7839,k8s-weeks-kubectl,pending,"Seems to be failing on ~10% of PRs:
http://kubekins.dls.corp.google.com:8081/job/kubernetes-pull-build-test-e2e-gce/8733/testReport/junit/%28root%29/Kubernetes%20e2e%20suite/Kubectl_client_Kubectl_expose_should_create_services_for_rc/history/?start=75

Appears to wait < 1 second for the command to s",accept,,,
107916620,14424,Some service e2e tests are timing out.,"I marked this test as _skip_, to unbreak the build.

cc @quinton-hoole @thockin @wojtek-t",,['area/test' 'priority/critical-urgent'],test,,critical-urgent,closed,2015-09-23 13:15:30+00:00,2015-10-05 22:24:01+00:00,297.14194444444445,gmarek,11,1,kubernetes/kubernetes,weeks,test-infra,0.2366,test,0.1474,reliability,0.0487,9161,0.8653,14425,0.838,2383,0.8202,k8s-weeks-test,pending,"I marked this test as _skip_, to unbreak the build.

cc @quinton-hoole @thockin @wojtek-t",accept,,,
101514046,12828,Support setting env vars in kubectl run,"Something like [INLINE_CODE]. Multiple --env flags should be accepted. Comma-separate values would get into an escape rathole, so I'd like to avoid that.",,['priority/backlog' 'area/usability' 'area/kubectl'],usability,,backlog,closed,2015-08-17 21:29:00+00:00,2015-09-08 17:32:48+00:00,524.0633333333334,bgrant0607,2,1,kubernetes/kubernetes,weeks,kubectl,0.0801,app-lifecycle,0.0741,usability,0.061,13422,0.8895,10688,0.8441,680,0.8314,k8s-weeks-usability,pending,"Something like [INLINE_CODE]. Multiple --env flags should be accepted. Comma-separate values would get into an escape rathole, so I'd like to avoid that.",accept,,,
101055498,12737,Incorrect error message when a namespace is omitted from POST request,"https://github.com/kubernetes/kubernetes/blob/master/examples/cassandra/cassandra-controller.yaml

Converting that to JSON and trying to post to master without namespace in the URL results in 403, which seems incorrect.
 curl -X POST -k -H 'Authorization: Basic XXX' https://aaa.bbb.ccc.ddd/api/v1/replicationcontrollers --data @k8s.new.json 
{
 ""kind"": ""Status"",
 ""apiVersion"": ""v1"",
 ""metadata"": {},
 ""status"": ""Failure"",
 ""message"": ""ReplicationController \""cassandra\"" is forbidden: Namespace does not exist"",
 ""reason"": ""Forbidden"",
 ""details"": {
 ""name"": ""cassandra"",
 ""kind"": ""ReplicationController""
 },
 ""code"": 403
}",,['priority/important-soon' 'area/apiserver' 'sig/api-machinery'],apiserver,,important-soon,closed,2015-08-14 17:08:50+00:00,2015-09-15 18:26:12+00:00,769.2894444444445,vaikas-personal,5,1,kubernetes/kubernetes,months,example,0.0851,apiserver,0.0707,api,0.0622,11181,0.7903,12446,0.7824,11218,0.7815,k8s-months-apiserver,pending,"https://github.com/kubernetes/kubernetes/blob/master/examples/cassandra/cassandra-controller.yaml

Converting that to JSON and trying to post to master without namespace in the URL results in 403, which seems incorrect.
 curl -X POST -k -H 'Authorization: Basic XXX' https://aaa.bbb.ccc.ddd/api/v1/re",accept,,,
98545199,12122,AWS: We should have a way to log AWS API calls,"@iterion suggested in https://github.com/GoogleCloudPlatform/kubernetes/issues/11979#issuecomment-126422608:

> ...considering adding some logging at a higher log level for future debugging.

We've had a few bugs where we were making too many AWS API calls, often in loops. If we logged all our AWS API calls, maybe at V(2) or V(4), then we might have spotted these problems earlier.",,['priority/backlog' 'area/cloudprovider'],cloudprovider,,backlog,closed,2015-08-01 15:45:19+00:00,2015-10-20 10:07:33+00:00,1914.3705555555557,justinsb,0,1,kubernetes/kubernetes,months,cloudprovider,0.1807,api,0.0439,introspection,0.0403,10032,0.772,7420,0.7638,12121,0.7632,k8s-months-cloudprovider,pending,"@iterion suggested in https://github.com/GoogleCloudPlatform/kubernetes/issues/11979#issuecomment-126422608:

> ...considering adding some logging at a higher log level for future debugging.

We've had a few bugs where we were making too many AWS API calls, often in loops. If we logged all our AWS A",accept,,,
107852382,14398,iptables kube-proxy could handle empty endpoints better,"Rather than just hanging trying to connect, we should find a way to terminate the connection.",,['priority/backlog' 'sig/network' 'area/kube-proxy'],kube-proxy,,backlog,closed,2015-09-23 05:27:20+00:00,2015-11-23 08:13:44+00:00,1466.7733333333333,thockin,1,0,kubernetes/kubernetes,months,kube-proxy,0.4001,provider/gcp,0.0375,api,0.0271,14399,0.9069,3760,0.8255,8567,0.8214,k8s-months-kube-proxy,pending,"Rather than just hanging trying to connect, we should find a way to terminate the connection.",accept,,,
99252350,12284,Allow creation of floating IPs for Load Balancer VIPs (OpenStack),"It would be very, VERY, **VERY** useful if OpenStack external load balancers could be assigned a floating IP address.

This involve adding [INLINE_CODE] as a configuration option to the cloud-config file and assigning an IP from here to the VIP.

It can then add this IP address to the [INLINE_CODE] IP addresses.",,['priority/backlog' 'area/provider/openstack'],provider/openstack,,backlog,closed,2015-08-05 17:07:30+00:00,2015-10-06 20:41:31+00:00,1491.5669444444443,jpgxs,2,0,kubernetes/kubernetes,months,cloudprovider,0.113,extensibility,0.0472,downward-api,0.0469,12288,0.8907,12589,0.872,12287,0.8328,k8s-months-provider-openstack,pending,"It would be very, VERY, **VERY** useful if OpenStack external load balancers could be assigned a floating IP address.

This involve adding [INLINE_CODE] as a configuration option to the cloud-config file and assigning an IP from here to the VIP.

It can then add this IP address to the [INLINE_CODE] ",accept,,,
107550515,14281,`rolling-update` requires a unique name when specifying a manifest,"Per a conversation in slack with @jimmidyson, [INLINE_CODE] should be able to do the same rename dance when a manifest is specified as when [INLINE_CODE] is used.

Right now, it errors out with a message like: [INLINE_CODE]",,['area/app-lifecycle' 'area/kubectl' 'priority/awaiting-more-evidence'],app-lifecycle,,awaiting-more-evidence,closed,2015-09-21 16:34:26+00:00,2015-10-21 17:47:16+00:00,721.2138888888888,evanphx,1,0,kubernetes/kubernetes,months,app-lifecycle,0.0954,kubectl,0.0517,usability,0.0443,8827,0.8121,13350,0.7855,13486,0.781,k8s-months-app-lifecycle,pending,"Per a conversation in slack with @jimmidyson, [INLINE_CODE] should be able to do the same rename dance when a manifest is specified as when [INLINE_CODE] is used.

Right now, it errors out with a message like: [INLINE_CODE]",accept,,,
